DATE,CATEGORY,TOTAL_ACTIVE_USERS,SWAP_TXNS,TOTAL_ACTIVE_POOLS,TOTAL_TXN_FEE_ETH,AVG_TXN_FEE_ETH,TOTAL_TXN_FEE_USD,AVG_TXN_FEE_USD,VOLUME_USD
2023-11-12 00:00:00.000,Partial Stablecoin Pairs,25946,102481,834,28.032094734,0.000174927953,57434.7689066,0.3583861781,211357991.83
2023-11-13 00:00:00.000,Full Stablecoin Pairs,6912,18953,151,8.649246411,0.0003522325466,17848.482586068,0.7264837493,32658705.6
2023-11-13 00:00:00.000,Partial Stablecoin Pairs,19267,141875,766,80.697387215,0.0003522325466,166467.962423088,0.7264837493,454411682.1
2023-11-14 00:00:00.000,Full Stablecoin Pairs,7454,18125,149,8.036587443,0.0002642159458,16385.745686473,0.5390563393,39270503.92
2023-11-14 00:00:00.000,Partial Stablecoin Pairs,22262,129827,811,47.774738807,0.0002642159458,97413.358585242,0.5390563393,413510762.37
2023-11-15 00:00:00.000,Full Stablecoin Pairs,7969,16738,142,5.709245218,0.0002249665832,11460.889102293,0.4511526304,36536400.5
2023-11-15 00:00:00.000,Partial Stablecoin Pairs,22254,109699,829,34.999028626,0.0002249665832,70254.995225535,0.4511526304,319668349.62
2023-11-16 00:00:00.000,Full Stablecoin Pairs,8010,20383,150,7.554358988,0.0002491765632,15319.444572483,0.5055048283,44680203.22
2023-11-16 00:00:00.000,Partial Stablecoin Pairs,23030,151966,833,49.61026328,0.0002491765632,100550.83477687,0.5055048283,485267597.63
2023-11-17 00:00:00.000,Full Stablecoin Pairs,7741,17306,135,5.225235616,0.0002313293012,10214.979550653,0.4513711627,30658508.42
2023-11-17 00:00:00.000,Partial Stablecoin Pairs,22852,127047,802,35.635362833,0.0002313293012,69608.418958584,0.4513711627,318564278.51
2023-11-18 00:00:00.000,Full Stablecoin Pairs,7321,14078,146,3.493450893,0.0001541533665,6782.899884587,0.2991646074,13229265.81
2023-11-18 00:00:00.000,Partial Stablecoin Pairs,22759,84833,773,21.004620193,0.0001541533665,40796.841844021,0.2991646074,142608381.53
2023-11-19 00:00:00.000,Full Stablecoin Pairs,7428,14679,137,3.24973112,0.0001611446235,6383.441031367,0.3163245329,17255859.81
2023-11-19 00:00:00.000,Partial Stablecoin Pairs,22010,84912,767,22.489329607,0.0001611446235,44188.540223006,0.3163245329,151124377.12
2023-11-20 00:00:00.000,Full Stablecoin Pairs,6922,15984,145,5.99477443,0.0003788672261,12113.328407355,0.7653589511,27893781.27
2023-11-20 00:00:00.000,Partial Stablecoin Pairs,20085,117417,782,106.627357514,0.0003788672261,215522.087197667,0.7653589511,332544540.48
2023-11-21 00:00:00.000,Full Stablecoin Pairs,7606,19608,148,8.431024029,0.0002968746038,16866.509126743,0.5942869926,35680287.41
2023-11-21 00:00:00.000,Partial Stablecoin Pairs,24543,144597,814,99.636320039,0.0002968746038,199329.607923543,0.5942869926,420358680.25
2023-11-22 00:00:00.000,Full Stablecoin Pairs,7876,17072,153,7.855990484,0.0003087872455,15826.45653249,0.6223224801,41461592.78
2023-11-22 00:00:00.000,Partial Stablecoin Pairs,26313,116388,849,68.455154677,0.0003087872455,138190.633687224,0.6223224801,332319144.66
2023-11-23 00:00:00.000,Full Stablecoin Pairs,7219,13455,151,4.431494192,0.0002035077824,9138.233532717,0.4194817464,20288651.32
2023-11-23 00:00:00.000,Partial Stablecoin Pairs,28607,92925,776,35.015337354,0.0002035077824,72196.321407748,0.4194817464,195128900.41
2023-11-24 00:00:00.000,Full Stablecoin Pairs,7458,15330,151,5.02505168,0.000180211483,10515.025634733,0.3774316328,22801860.96
2023-11-24 00:00:00.000,Partial Stablecoin Pairs,27521,103614,804,32.744605792,0.000180211483,68543.877502848,0.3774316328,238322693.39
2023-11-25 00:00:00.000,Full Stablecoin Pairs,7439,13595,148,2.925491027,0.0001488082886,6085.570450365,0.3095008402,14609716.24
2023-11-25 00:00:00.000,Partial Stablecoin Pairs,24987,70885,795,20.035716738,0.0001488082886,41665.248672962,0.3095008402,88681755.61
2023-11-26 00:00:00.000,Full Stablecoin Pairs,7733,15788,135,4.012820247,0.0001642520623,8317.759991353,0.3405660326,15340399.24
2023-11-26 00:00:00.000,Partial Stablecoin Pairs,22330,88698,768,22.452213906,0.0001642520623,46516.73547678,0.3405660326,177394557.1
2023-11-27 00:00:00.000,Full Stablecoin Pairs,7159,15935,151,5.205690333,0.0002025983213,10573.331156296,0.4110513633,24857388.98
2023-11-27 00:00:00.000,Partial Stablecoin Pairs,21167,95719,809,32.04088926,0.0002025983213,64974.695933612,0.4110513633,234251263.23
2023-11-28 00:00:00.000,Full Stablecoin Pairs,6684,13830,143,5.469069721,0.0002602395993,11121.398111935,0.5294382751,22583089.71
2023-11-28 00:00:00.000,Partial Stablecoin Pairs,20316,88732,787,35.717051675,0.0002602395993,72728.696881824,0.5294382751,232093551.74
2023-11-29 00:00:00.000,Full Stablecoin Pairs,6170,12233,148,4.348488017,0.0002275103938,8907.277847424,0.465740226,16959078.52
2023-11-29 00:00:00.000,Partial Stablecoin Pairs,19165,76312,730,31.050316681,0.0002275103938,63508.743998623,0.465740226,186584426.98
2023-11-30 00:00:00.000,Full Stablecoin Pairs,6099,11656,151,4.745425837,0.0003129598923,9655.203272377,0.6367749458,28409349.35
2023-11-30 00:00:00.000,Partial Stablecoin Pairs,18756,65646,724,36.968440306,0.0003129598923,75231.054424407,0.6367749458,143874950.3
2023-12-01 00:00:00.000,Full Stablecoin Pairs,6133,11997,144,4.95245536,0.0002804166035,10318.646926539,0.5840008958,36178674.89
2023-12-01 00:00:00.000,Partial Stablecoin Pairs,18446,77182,771,36.856001099,0.0002804166035,76802.52977997,0.5840008958,215528955.94
2023-12-02 00:00:00.000,Full Stablecoin Pairs,6742,13954,144,5.073935453,0.0002561033064,10694.914039195,0.539845881,27938247.51
2023-12-02 00:00:00.000,Partial Stablecoin Pairs,20052,76009,807,32.281327709,0.0002561033064,68063.2997331,0.539845881,183701043.62
2023-12-03 00:00:00.000,Full Stablecoin Pairs,7269,13982,151,4.50076503,0.0002254518321,9730.165319428,0.487354991,18097360.05
2023-12-03 00:00:00.000,Partial Stablecoin Pairs,22163,75419,803,27.485698876,0.0002254518321,59411.62418252,0.487354991,144450137.82
2023-12-04 00:00:00.000,Full Stablecoin Pairs,8268,20121,152,10.085255792,0.0004636953359,22513.156969589,1.035444964,62934080.66
2023-12-04 00:00:00.000,Partial Stablecoin Pairs,22792,123203,808,117.620328196,0.0004636953359,262552.64668354,1.035444964,333144548.58
2023-12-05 00:00:00.000,Full Stablecoin Pairs,7277,16791,150,10.721289783,0.0006693861324,23970.774745255,1.493630677,37107014.73
2023-12-05 00:00:00.000,Partial Stablecoin Pairs,20821,123183,800,199.393043829,0.0006693861324,444834.516166397,1.493630677,376308511.67
2023-12-06 00:00:00.000,Full Stablecoin Pairs,7223,16761,139,8.002211794,0.0004644817001,18149.082473632,1.053034212,32143053.87
2023-12-06 00:00:00.000,Partial Stablecoin Pairs,20084,109518,764,94.738334968,0.0004644817001,214750.443419524,1.053034212,311187288.3
2023-12-07 00:00:00.000,Full Stablecoin Pairs,8372,21131,174,11.47366056,0.0003855815061,26148.773828611,0.8795121145,44464611.8
2023-12-07 00:00:00.000,Partial Stablecoin Pairs,22906,129781,863,82.916517162,0.0003855815061,189322.654935306,0.8795121145,347485364.77
2023-12-08 00:00:00.000,Full Stablecoin Pairs,8586,17635,159,7.213911222,0.0002908311359,17027.936823911,0.6861885734,36683892.98
2023-12-08 00:00:00.000,Partial Stablecoin Pairs,22882,97738,836,48.306458929,0.0002908311359,113941.577633902,0.6861885734,228692175.86
2023-12-09 00:00:00.000,Full Stablecoin Pairs,8440,17720,154,6.010065367,0.0002366867356,14180.669780475,0.5582212935,26895398.6
2023-12-09 00:00:00.000,Partial Stablecoin Pairs,23566,112437,817,40.02502607,0.0002366867356,94372.924385432,0.5582212935,251362187.56
2023-12-10 00:00:00.000,Full Stablecoin Pairs,9125,16547,160,5.030725601,0.0003010466291,11803.622077701,0.7062305255,18640639.34
2023-12-10 00:00:00.000,Partial Stablecoin Pairs,26775,89400,804,51.969852698,0.0003010466291,121881.754809414,0.7062305255,145457468.99
2023-12-11 00:00:00.000,Full Stablecoin Pairs,10646,25357,164,12.856641736,0.0003135913884,29214.356095305,0.7123776616,55321413.88
2023-12-11 00:00:00.000,Partial Stablecoin Pairs,27738,170327,886,74.811973158,0.0003135913884,169787.737771067,0.7123776616,522905721.5
2023-12-12 00:00:00.000,Full Stablecoin Pairs,9116,20532,165,8.887040573,0.0002786638067,19647.542918749,0.6158737175,40271464.71
2023-12-12 00:00:00.000,Partial Stablecoin Pairs,24058,135402,825,58.984761523,0.0002786638067,130304.039635032,0.6158737175,333292774.16
2023-12-13 00:00:00.000,Full Stablecoin Pairs,8292,18611,173,8.875958453,0.0003040347348,19451.956599069,0.6668227063,35689648.65
2023-12-13 00:00:00.000,Partial Stablecoin Pairs,24215,132566,824,60.153593208,0.0003040347348,132051.935781853,0.6668227063,350445902.5
2023-12-14 00:00:00.000,Full Stablecoin Pairs,7653,15868,158,6.762233477,0.0003334862221,15369.669830747,0.7584332678,27092502.47
2023-12-14 00:00:00.000,Partial Stablecoin Pairs,20838,107387,790,50.737760167,0.0003334862221,115494.205104933,0.7584332678,300702793.96
2023-12-15 00:00:00.000,Full Stablecoin Pairs,5106,10443,135,10.112629493,0.0007160083483,22785.734383204,1.620326135,23502222.78
2023-12-15 00:00:00.000,Partial Stablecoin Pairs,16521,72117,806,103.938514049,0.0007160083483,235803.897220254,1.620326135,192148080.04
2023-12-16 00:00:00.000,Full Stablecoin Pairs,6465,12885,140,5.994381178,0.0004997770313,13437.776473806,1.121356682,21158373.8
2023-12-16 00:00:00.000,Partial Stablecoin Pairs,18183,74644,763,90.285433911,0.0004997770313,202638.397149,1.121356682,153540020.07
2023-12-17 00:00:00.000,Full Stablecoin Pairs,7041,14104,144,5.57992424,0.0003930779852,12374.179702821,0.8726600098,16836022.37
2023-12-17 00:00:00.000,Partial Stablecoin Pairs,22617,94794,774,96.269207226,0.0003930779852,213764.038564698,0.8726600098,179988822
2023-12-18 00:00:00.000,Full Stablecoin Pairs,7306,16445,136,10.834060692,0.0008617199479,23414.890271562,1.867725971,33211786.91
2023-12-18 00:00:00.000,Partial Stablecoin Pairs,23153,116894,838,293.612198872,0.0008617199479,636681.21991989,1.867725971,256298595.98
2023-12-19 00:00:00.000,Full Stablecoin Pairs,7190,15191,143,7.695255291,0.0009296205166,17074.314345627,2.066303734,28554755
2023-12-19 00:00:00.000,Partial Stablecoin Pairs,22355,107457,803,290.890505549,0.0009296205166,646755.702513264,2.066303734,232523515.86
2023-12-20 00:00:00.000,Full Stablecoin Pairs,7725,17375,142,9.684996413,0.0005971059287,21442.164036318,1.322988225,60314914.61
2023-12-20 00:00:00.000,Partial Stablecoin Pairs,22292,111033,785,143.945220463,0.0005971059287,318855.235543373,1.322988225,326022484.83
2023-12-21 00:00:00.000,Full Stablecoin Pairs,9227,22056,156,8.843607261,0.0004860205285,19598.205603016,1.080340872,40450100.38
2023-12-21 00:00:00.000,Partial Stablecoin Pairs,27627,130326,808,168.010120703,0.0004860205285,373798.843059263,1.080340872,306721928.59
2023-12-22 00:00:00.000,Full Stablecoin Pairs,13225,37058,168,12.363513281,0.0003975899722,28312.906490622,0.9039222082,59003016.2
2023-12-22 00:00:00.000,Partial Stablecoin Pairs,36487,225574,913,208.676918842,0.0003975899722,473020.83636216,0.9039222082,464274061.46
2023-12-23 00:00:00.000,Full Stablecoin Pairs,11234,29045,160,6.277859818,0.0003391240758,14403.427889728,0.7790250407,39963406.04
2023-12-23 00:00:00.000,Partial Stablecoin Pairs,33592,161104,853,141.949716577,0.0003391240758,326234.522730188,0.7790250407,223312257.37
2023-12-24 00:00:00.000,Full Stablecoin Pairs,9073,25213,157,5.928194538,0.0002072017716,13598.431380547,0.4759623415,71951774.24
2023-12-24 00:00:00.000,Partial Stablecoin Pairs,26713,148005,809,58.819266212,0.0002072017716,135252.597642357,0.4759623415,270894332.31
2023-12-25 00:00:00.000,Full Stablecoin Pairs,8391,19733,152,4.431280631,0.0002610932691,10079.861059357,0.593856396,28280924.67
2023-12-25 00:00:00.000,Partial Stablecoin Pairs,27262,116940,819,61.113344888,0.0002610932691,139004.384205399,0.593856396,205891103.56
2023-12-26 00:00:00.000,Full Stablecoin Pairs,10202,25993,161,6.888437442,0.0001923718232,15371.270011248,0.4305716004,38677464.87
2023-12-26 00:00:00.000,Partial Stablecoin Pairs,29625,136970,834,45.322572482,0.0001923718232,101382.129407518,0.4305716004,265796193.4
2023-12-27 00:00:00.000,Full Stablecoin Pairs,10729,30138,166,9.039418626,0.000284157406,20657.531244437,0.6465619704,50016009.1
2023-12-27 00:00:00.000,Partial Stablecoin Pairs,34437,176738,918,108.82248322,0.000284157406,247271.859814527,0.6465619704,371987151.92
2023-12-28 00:00:00.000,Full Stablecoin Pairs,11131,29671,163,8.220639767,0.000262655913,19611.02049885,0.6264433963,57097948.9
2023-12-28 00:00:00.000,Partial Stablecoin Pairs,36525,200322,964,85.813595948,0.000262655913,204557.897068421,0.6264433963,477912471.12
2023-12-29 00:00:00.000,Full Stablecoin Pairs,9714,25249,167,6.614314888,0.0002007443213,15499.674462865,0.4711600372,40738851.79
2023-12-29 00:00:00.000,Partial Stablecoin Pairs,30509,173508,897,55.508394971,0.0002007443213,130343.511751098,0.4711600372,417494349.17
2023-12-30 00:00:00.000,Full Stablecoin Pairs,9012,19917,162,4.204149725,0.000238367504,9647.951959076,0.546260656,31725633.15
2023-12-30 00:00:00.000,Partial Stablecoin Pairs,28418,117457,835,53.681530364,0.000238367504,122955.779362506,0.546260656,204595042.08
2023-12-31 00:00:00.000,Full Stablecoin Pairs,8944,20554,171,3.223155478,0.0001848092397,7401.014640387,0.4239752003,25236907.93
2023-12-31 00:00:00.000,Partial Stablecoin Pairs,29760,136887,835,46.783780833,0.0001848092397,107214.784375124,0.4239752003,223239175.94
2024-01-01 00:00:00.000,Full Stablecoin Pairs,10467,21676,160,3.784301406,0.0002903089895,8704.17781424,0.6654563709,29855275.25
2024-01-01 00:00:00.000,Partial Stablecoin Pairs,31291,136982,808,97.008555145,0.0002903089895,222219.857123694,0.6654563709,218038233.3
2024-01-02 00:00:00.000,Full Stablecoin Pairs,10663,25358,167,5.75893226,0.0002918148251,13681.311271871,0.693636888,47032049.63
2024-01-02 00:00:00.000,Partial Stablecoin Pairs,33235,178515,860,109.264313004,0.0002918148251,259691.68945609,0.693636888,395825895.74
2024-01-03 00:00:00.000,Full Stablecoin Pairs,11396,39930,163,23.547413096,0.0004660205341,54694.742339118,1.079483315,93699712.7
2024-01-03 00:00:00.000,Partial Stablecoin Pairs,37112,292333,937,234.3832079,0.0004660205341,542385.585446847,1.079483315,887024928.79
2024-01-04 00:00:00.000,Full Stablecoin Pairs,11411,28502,159,7.703303169,0.000295287264,17225.106623361,0.6582061417,255968975.62
2024-01-04 00:00:00.000,Partial Stablecoin Pairs,37459,212287,898,127.426563951,0.000295287264,283582.738554504,0.6582061417,415035999.62
2024-01-05 00:00:00.000,Full Stablecoin Pairs,10655,24948,166,5.91273334,0.0001925351556,13272.86802218,0.4321509805,51416735.07
2024-01-05 00:00:00.000,Partial Stablecoin Pairs,31964,196670,845,52.248725071,0.0001925351556,117240.452463972,0.4321509805,443865982.91
2024-01-06 00:00:00.000,Full Stablecoin Pairs,10694,21283,152,4.497738751,0.0001816002665,10076.602451726,0.4068361757,26233523.84
2024-01-06 00:00:00.000,Partial Stablecoin Pairs,27708,129331,851,36.159497426,0.0001816002665,80997.318051593,0.4068361757,187602555.39
2024-01-07 00:00:00.000,Full Stablecoin Pairs,10044,19493,141,5.769028643,0.0003012685148,12918.521496132,0.674681553,33829996.03
2024-01-07 00:00:00.000,Partial Stablecoin Pairs,27642,129630,798,74.005770144,0.0003012685148,165744.737628985,0.674681553,218042656.8
2024-01-08 00:00:00.000,Full Stablecoin Pairs,12078,29533,173,9.372050009,0.0002012741949,21052.064829826,0.4516374756,66642294.85
2024-01-08 00:00:00.000,Partial Stablecoin Pairs,31018,195877,937,55.721607016,0.0002012741949,125328.593954985,0.4516374756,444047265.81
2024-01-09 00:00:00.000,Full Stablecoin Pairs,11768,29391,163,10.378623269,0.0002695086951,23634.147389996,0.6143626148,64379420.2
2024-01-09 00:00:00.000,Partial Stablecoin Pairs,38887,215974,876,81.762285691,0.0002695086951,186475.759100305,0.6143626148,606390293.86
2024-01-10 00:00:00.000,Full Stablecoin Pairs,12366,34346,153,13.702015335,0.0002616056463,33221.85285958,0.6334649225,86558062.63
2024-01-10 00:00:00.000,Partial Stablecoin Pairs,30579,287178,940,98.538827948,0.0002616056463,238867.321846896,0.6334649225,786172721.65
2024-01-11 00:00:00.000,Full Stablecoin Pairs,13322,32165,177,11.984967069,0.0002934513075,31298.972203093,0.7668541449,76225982.63
2024-01-11 00:00:00.000,Partial Stablecoin Pairs,33738,209112,948,106.147122444,0.0002934513075,277311.849006035,0.7668541449,430986276.49
2024-01-12 00:00:00.000,Full Stablecoin Pairs,11132,32909,173,9.441789319,0.0002273364403,24691.351922916,0.5972523492,73853427.17
2024-01-12 00:00:00.000,Partial Stablecoin Pairs,28415,252561,933,90.666359545,0.0002273364403,238509.097397065,0.5972523492,615493599
2024-01-13 00:00:00.000,Full Stablecoin Pairs,10513,21657,172,4.275878317,0.0001477567581,10871.952688796,0.3757760338,33482089.59
2024-01-13 00:00:00.000,Partial Stablecoin Pairs,27783,134930,881,28.275494989,0.0001477567581,71930.13810548,0.3757760338,241889760.54
2024-01-14 00:00:00.000,Full Stablecoin Pairs,9039,17480,152,5.644584851,0.0002509966615,14376.022138182,0.6392095394,24018092.97
2024-01-14 00:00:00.000,Partial Stablecoin Pairs,22290,104946,831,38.824413298,0.0002509966615,98823.022701241,0.6392095394,187139189.76
2024-01-15 00:00:00.000,Full Stablecoin Pairs,9530,18453,187,4.931421426,0.0003644532869,12440.088092247,0.9198153787,27911318.46
2024-01-15 00:00:00.000,Partial Stablecoin Pairs,27835,111845,860,85.096273059,0.0003644532869,214951.256103735,0.9198153787,165822478.44
2024-01-16 00:00:00.000,Full Stablecoin Pairs,9071,19400,171,6.801976189,0.0005191483297,17283.528309355,1.321160837,34576639.82
2024-01-16 00:00:00.000,Partial Stablecoin Pairs,25720,119817,812,132.562527399,0.0005191483297,337481.95672981,1.321160837,233074649.69
2024-01-17 00:00:00.000,Full Stablecoin Pairs,8739,17571,158,7.044797622,0.0004839291113,17969.939217614,1.237513809,61224117.36
2024-01-17 00:00:00.000,Partial Stablecoin Pairs,28573,112450,815,121.818358031,0.0004839291113,311733.255309805,1.237513809,210334335.97
2024-01-18 00:00:00.000,Full Stablecoin Pairs,9874,22175,173,9.522854607,0.0003325876864,23809.489826684,0.832507158,50458417.2
2024-01-18 00:00:00.000,Partial Stablecoin Pairs,27312,127911,910,73.567972884,0.0003325876864,184097.438203092,0.832507158,263733122.59
2024-01-19 00:00:00.000,Full Stablecoin Pairs,9622,22042,183,8.87727581,0.0003521717489,21888.606304033,0.8685397944,44043252.84
2024-01-19 00:00:00.000,Partial Stablecoin Pairs,24961,124655,894,61.724240365,0.0003521717489,152377.971407735,0.8685397944,258733082.39
2024-01-20 00:00:00.000,Full Stablecoin Pairs,10013,18347,180,3.630886211,0.0003760433049,8977.483291614,0.9307671135,19233283.15
2024-01-20 00:00:00.000,Partial Stablecoin Pairs,32486,103169,837,81.308353488,0.0003760433049,201347.250130297,0.9307671135,103234026.31
2024-01-21 00:00:00.000,Full Stablecoin Pairs,9675,18577,172,3.386428472,0.0003065502512,8370.006973928,0.7577466551,19649630.89
2024-01-21 00:00:00.000,Partial Stablecoin Pairs,28343,89350,807,39.062946801,0.0003065502512,96540.941872846,0.7577466551,87868001.45
2024-01-22 00:00:00.000,Full Stablecoin Pairs,9994,25403,167,6.453314071,0.0003020429623,15450.555434636,0.7241025774,39927774.88
2024-01-22 00:00:00.000,Partial Stablecoin Pairs,29519,173460,889,65.736182346,0.0003020429623,157886.760746567,0.7241025774,335698033.01
2024-01-23 00:00:00.000,Full Stablecoin Pairs,11858,27039,179,6.790825105,0.0001762502963,15349.189960899,0.3972436092,48938737.85
2024-01-23 00:00:00.000,Partial Stablecoin Pairs,35990,190450,1025,45.996197844,0.0001762502963,103893.657221079,0.3972436092,338006507.32
2024-01-24 00:00:00.000,Full Stablecoin Pairs,11184,21017,175,4.283772539,0.0001520551419,9547.615028104,0.3393619371,28115327.34
2024-01-24 00:00:00.000,Partial Stablecoin Pairs,29218,136989,939,27.081337284,0.0001520551419,60507.021058856,0.3393619371,207268598.87
2024-01-25 00:00:00.000,Full Stablecoin Pairs,10539,20527,179,6.495204738,0.0002770314821,14360.741581667,0.6120056449,27551395.37
2024-01-25 00:00:00.000,Partial Stablecoin Pairs,32302,129626,865,40.115882194,0.0002770314821,88667.565458374,0.6120056449,205552009.24
2024-01-26 00:00:00.000,Full Stablecoin Pairs,10017,19557,179,4.884402611,0.0001767261517,10910.004179494,0.3953091384,27967378.43
2024-01-26 00:00:00.000,Partial Stablecoin Pairs,33700,122028,880,31.485970908,0.0001767261517,70442.494961485,0.3953091384,172825633.01
2024-01-27 00:00:00.000,Full Stablecoin Pairs,9171,16042,179,2.91246029,0.0001537718505,6597.599559993,0.3481592563,19974180.69
2024-01-27 00:00:00.000,Partial Stablecoin Pairs,29375,86591,833,20.294766392,0.0001537718505,45948.550970474,0.3481592563,76284944.41
2024-01-28 00:00:00.000,Full Stablecoin Pairs,11446,21041,188,3.589406643,0.0001751496937,8168.78863219,0.3985029124,20988086.64
2024-01-28 00:00:00.000,Partial Stablecoin Pairs,38798,125846,842,29.979793137,0.0001751496937,68151.850381146,0.3985029124,146984386.99
2024-01-29 00:00:00.000,Full Stablecoin Pairs,12584,22520,188,4.465728528,0.0002099659834,10123.15677299,0.4753738548,23629615.91
2024-01-29 00:00:00.000,Partial Stablecoin Pairs,38213,128665,860,41.678825466,0.0002099659834,94375.890346198,0.4753738548,169785786.21
2024-01-30 00:00:00.000,Full Stablecoin Pairs,10959,26878,190,8.504288784,0.000432095723,19718.671287282,1.001936253,33995730.15
2024-01-30 00:00:00.000,Partial Stablecoin Pairs,37218,143189,875,124.106001582,0.000432095723,287941.868888665,1.001936253,211593493.88
2024-01-31 00:00:00.000,Full Stablecoin Pairs,10266,22497,172,6.800808372,0.0004423321214,15736.229796042,1.022857787,34072037.67
2024-01-31 00:00:00.000,Partial Stablecoin Pairs,40261,149059,881,125.627111997,0.0004423321214,290546.173097955,1.022857787,240319055.86
2024-02-01 00:00:00.000,Full Stablecoin Pairs,9371,18259,182,6.015121844,0.0003071303948,13679.840410887,0.6985536742,27968596.87
2024-02-01 00:00:00.000,Partial Stablecoin Pairs,31247,115960,909,62.81264556,0.0003071303948,142955.326751641,0.6985536742,178163725.94
2024-02-02 00:00:00.000,Full Stablecoin Pairs,9079,16294,175,4.357822918,0.0002284346645,10033.488024876,0.5259728917,20298388.11
2024-02-02 00:00:00.000,Partial Stablecoin Pairs,34776,103435,845,39.023954358,0.0002284346645,89815.677739148,0.5259728917,127912385.75
2024-02-03 00:00:00.000,Full Stablecoin Pairs,8310,14978,179,3.329227326,0.0002023141258,7683.866792454,0.4669520922,20429835.76
2024-02-03 00:00:00.000,Partial Stablecoin Pairs,37242,93849,814,29.697584267,0.0002023141258,68540.201146728,0.4669520922,78028368.24
2024-02-04 00:00:00.000,Full Stablecoin Pairs,9083,17117,186,3.493572914,0.0001822557191,8023.931304282,0.4186880787,18234302.35
2024-02-04 00:00:00.000,Partial Stablecoin Pairs,37978,109739,817,27.182646878,0.0001822557191,62409.859096485,0.4186880787,112728469.11
2024-02-05 00:00:00.000,Full Stablecoin Pairs,8707,17240,169,5.446507416,0.0001882161359,12526.038419821,0.4336214386,23819847.7
2024-02-05 00:00:00.000,Partial Stablecoin Pairs,33047,111600,846,28.328459593,0.0001882161359,65307.612433608,0.4336214386,151480968.73
2024-02-06 00:00:00.000,Full Stablecoin Pairs,8662,18928,165,7.485977679,0.0002515716121,17469.637651217,0.586084872,34923659.55
2024-02-06 00:00:00.000,Partial Stablecoin Pairs,28783,114175,828,47.605966881,0.0002515716121,111066.689468262,0.586084872,198637768.11
2024-02-07 00:00:00.000,Full Stablecoin Pairs,9460,18250,165,9.414406129,0.0003395085478,22423.398933579,0.8082939382,52972258.78
2024-02-07 00:00:00.000,Partial Stablecoin Pairs,35528,112500,831,52.026114519,0.0003395085478,123886.857843732,0.8082939382,179556313.57
2024-02-08 00:00:00.000,Full Stablecoin Pairs,8814,16222,162,9.295572695,0.0004466715952,22562.096806373,1.08474136,55552263.44
2024-02-08 00:00:00.000,Partial Stablecoin Pairs,31552,97593,821,63.645154276,0.0004466715952,154550.641189921,1.08474136,177057593.33
2024-02-09 00:00:00.000,Full Stablecoin Pairs,8136,16227,162,10.984878241,0.0004333683193,27220.509805782,1.072367568,62982335.58
2024-02-09 00:00:00.000,Partial Stablecoin Pairs,30079,103420,815,68.665386108,0.0004333683193,169971.299674724,1.072367568,264054503.77
2024-02-10 00:00:00.000,Full Stablecoin Pairs,8688,16367,167,6.227078274,0.0002856849673,15535.726425345,0.7127474262,37604788.7
2024-02-10 00:00:00.000,Partial Stablecoin Pairs,37740,104474,799,45.938636883,0.0002856849673,114592.598190989,0.7127474262,128701724.2
2024-02-11 00:00:00.000,Full Stablecoin Pairs,9334,17810,163,5.151922316,0.0002513771505,12947.527132984,0.6316155105,34536315.92
2024-02-11 00:00:00.000,Partial Stablecoin Pairs,37884,114589,822,44.37624632,0.0002513771505,111518.05633553,0.6316155105,157071401.99
2024-02-12 00:00:00.000,Full Stablecoin Pairs,9119,20006,161,8.831658017,0.0004216725129,22400.613850977,1.072570264,71275645.13
2024-02-12 00:00:00.000,Partial Stablecoin Pairs,33446,134100,846,100.828351743,0.0004216725129,257478.879864525,1.072570264,309316296.04
2024-02-13 00:00:00.000,Full Stablecoin Pairs,9639,20847,160,7.361160427,0.0004425672696,19504.529262042,1.170276035,68746322.62
2024-02-13 00:00:00.000,Partial Stablecoin Pairs,39045,158259,869,140.143668851,0.0004425672696,370344.860918533,1.170276035,357597470.36
2024-02-14 00:00:00.000,Full Stablecoin Pairs,9502,19911,159,7.192299254,0.0004233089706,19484.586263878,1.148316829,80008717.53
2024-02-14 00:00:00.000,Partial Stablecoin Pairs,34458,134740,851,115.895542981,0.0004233089706,314894.628452304,1.148316829,292425576.17
2024-02-15 00:00:00.000,Full Stablecoin Pairs,10345,22401,174,8.601845274,0.0003464624943,24072.620694786,0.9698197849,84653178.55
2024-02-15 00:00:00.000,Partial Stablecoin Pairs,32594,152194,917,97.477718192,0.0003464624943,272900.16377385,0.9698197849,379587536.03
2024-02-16 00:00:00.000,Full Stablecoin Pairs,10431,21236,178,7.345674862,0.0004538419386,20652.479300591,1.274761461,66686431.06
2024-02-16 00:00:00.000,Partial Stablecoin Pairs,30087,130839,872,145.90600532,0.0004538419386,409649.082467617,1.274761461,329833977.69
2024-02-17 00:00:00.000,Full Stablecoin Pairs,10883,20173,164,4.806786714,0.0002666656439,13319.460006823,0.7378783038,43654130.6
2024-02-17 00:00:00.000,Partial Stablecoin Pairs,34353,112660,814,68.504158794,0.0002666656439,189450.742645969,0.7378783038,194667262.62
2024-02-18 00:00:00.000,Full Stablecoin Pairs,11372,21115,174,5.643287299,0.0003650192768,15799.983232871,1.02311149,45056092.06
2024-02-18 00:00:00.000,Partial Stablecoin Pairs,29623,117483,845,114.144367054,0.0003650192768,320093.474319488,1.02311149,228697987.49
